Fecha,Cod_Equipo,Horas_Trab,Horas_Parada,Ton_Producidas,Ton_Rechazo,Cap_Nominal_TMH,Fecha_Carga
05/05/2024, EQ-01,19.3,4.7,8526.3,218.7,520,2024-05-06 00:00:00
12/08/2024,eq-02,24.0,0.0,8772.0,200.5,430,2024-08-13 00:00:00
05/09/2024, EQ-07,24.0,0.0,8056.1,190.9,350,2024-09-06 00:00:00
26/05/2024,EQ07,18.7,5.3,5808.4,164.3,350,2024-05-27 00:00:00
08/12/2024, EQ-05,24.0,0.0,6180.5,217.4,300,2024-12-09 00:00:00
18/09/2024,EQ-07 ,24.0,0.0,8316.0,206.4,350,2024-09-19 00:00:00
17/01/2024,EQ04,23.5,0.5,9398.6,307.5,460,2024-01-18 00:00:00
04/11/2024,EQ03,24.0,0.0,7998.3,186.9,380,2024-11-05 00:00:00
31/03/2024, EQ-04,24.0,0.0,9611.3,222.8,460,2024-04-01 00:00:00
06/12/2024, EQ-01,24.0,0.0,10633.3,276.4,520,2024-12-07 00:00:00
01/10/2024,EQ04,21.5,2.5,7994.3,226.3,460,2024-09-30 00:00:00
06/07/2024,eq-01,24.0,0.0,11799.0,238.9,520,2024-07-07 00:00:00
19/04/2024, EQ-08,16.1,7.9,5998.5,208.6,400,2024-04-20 00:00:00
19/06/2024, EQ-06,15.3,8.7,3969.4,93.9,300,2024-06-20 00:00:00
18/11/2024,EQ-04 ,24.0,0.0,9423.5,110.5,460,2024-11-19 00:00:00
01/05/2024, EQ-01,24.0,0.0,11514.3,86.1,520,2024-05-02 00:00:00
15/05/2024, EQ-09,18.7,5.3,4155.8,136.0,260,2024-05-16 00:00:00
20/10/2024,eq-07,22.8,1.2,7067.4,116.2,350,2024-10-21 00:00:00
30/08/2024,EQ06,24.0,0.0,6796.1,,300,2024-08-31 00:00:00
01/09/2024,eq-01,24.0,0.0,11117.1,,520,2024-09-02 00:00:00
14/06/2024,EQ-02,19.5,4.5,7075.6,159.6,430,2024-06-15 00:00:00
28/08/2024,EQ-09,30.589096225501564,0.0,5356.1,34.1,260,2024-08-29 00:00:00
15/07/2024,EQ-10 ,24.0,0.0,10919.4,307.6,500,2024-07-16 00:00:00
15/07/2024,EQ02,24.0,0.0,9129.3,159.4,430,2024-07-16 00:00:00
20/11/2024,EQ-05,24.0,0.0,6080.9,137.0,300,2024-11-21 00:00:00
18/04/2024, EQ-02,24.0,0.0,9152.0,280.9,430,2024-04-19 00:00:00
26/02/2024,eq-09,24.0,0.0,5694.8,58.1,260,2024-02-27 00:00:00
06/07/2024,EQ-08 ,24.0,0.0,8460.7,201.6,400,2024-07-07 00:00:00
10/07/2024,EQ-06 ,24.0,0.0,5783.0,129.4,300,2024-07-11 00:00:00
22/10/2024,EQ-08,9.5,14.5,3209.1,,400,2024-10-22 00:00:00
04/11/2024,EQ-04,22.7,1.3,9329.0,359.7,460,2024-11-05 00:00:00
14/05/2024,EQ02,24.0,0.0,8897.1,56.3,430,2024-05-15 00:00:00
13/10/2024, EQ-09,24.0,0.0,5385.6,94.2,260,2024-10-14 00:00:00
28/04/2024,EQ-10,14.3,9.7,6681.1,148.4,500,2024-04-29 00:00:00
05/09/2024,EQ-08 ,6.6,17.4,2613.6,52.8,400,2024-09-06 00:00:00
29/02/2024,EQ-07,24.0,0.0,8112.9,247.1,350,2024-03-01 00:00:00
26/06/2024,EQ08,24.0,0.0,9483.1,104.1,400,2024-06-27 00:00:00
03/06/2024,EQ04,24.0,0.0,9312.8,192.2,460,2024-06-01 00:00:00
02/08/2024,eq-04,14.4,9.6,6097.5,117.9,460,2024-08-03 00:00:00
20/01/2024,eq-06,24.0,0.0,6924.1,152.9,300,2024-01-21 00:00:00
27/08/2024,EQ04,24.0,0.0,9822.9,139.6,460,2024-08-28 00:00:00
14/03/2024,EQ06,24.0,0.0,6563.9,145.5,300,2024-03-15 00:00:00
10/01/2024,EQ01,24.0,0.0,12355.2,206.9,520,2024-01-11 00:00:00
27/11/2024,eq-04,24.0,0.0,9313.0,75.8,460,2024-11-28 00:00:00
02/11/2024,EQ-07 ,24.0,0.0,7392.2,84.8,350,2024-11-03 00:00:00
23/01/2024,EQ06,24.0,0.0,6440.3,184.1,300,2024-01-24 00:00:00
10/05/2024,eq-07,22.22813845208202,8.4,4818.8,101.0,350,2024-05-11 00:00:00
28/12/2024,EQ-08 ,24.0,0.0,8661.3,179.7,400,2024-12-29 00:00:00
27/11/2024,eq-10,24.0,0.0,11641.3,251.3,500,2024-11-28 00:00:00
20/09/2024,EQ02,24.0,0.0,7704.2,243.7,430,2024-09-18 00:00:00
16/08/2024,EQ-10,20.8,3.2,9129.7,227.2,500,2024-08-17 00:00:00
02/02/2024,eq-05,24.0,0.0,6426.9,164.1,300,2024-02-03 00:00:00
01/08/2024,eq-01,24.0,0.0,11209.8,101.8,520,2024-08-02 00:00:00
03/07/2024,EQ-09 ,24.0,0.0,5791.5,109.3,260,2024-07-04 00:00:00
12/08/2024,eq-08,24.0,0.0,8689.5,119.3,400,2024-08-13 00:00:00
30/03/2024,EQ10,24.0,0.0,9841.7,312.0,500,2024-03-31 00:00:00
27/04/2024,eq-06,24.0,0.0,6502.7,194.0,300,2024-04-28 00:00:00
08/09/2024,EQ-10 ,24.0,0.0,10247.8,161.5,500,2024-09-09 00:00:00
22/11/2024,EQ-06 ,14.9,9.1,4036.7,78.9,300,2024-11-23 00:00:00
25/10/2024,eq-04,24.0,0.0,9680.9,100.0,460,2024-10-26 00:00:00
08/10/2024,EQ06,24.0,0.0,7128.0,176.2,300,2024-10-09 00:00:00
25/07/2024,EQ-01,24.0,0.0,11279.2,226.1,520,2024-07-26 00:00:00
13/11/2024,eq-07,16.5,7.5,5080.7,78.3,350,2024-11-14 00:00:00
21/03/2024, EQ-04,24.0,0.0,10072.5,260.9,460,2024-03-22 00:00:00
16/10/2024,EQ-04,24.0,0.0,10707.1,259.9,460,2024-10-17 00:00:00
03/06/2024, EQ-09,24.0,,5826.0,,260,2024-06-04 00:00:00
18/10/2024,EQ-04,24.0,0.0,9226.4,255.1,460,2024-10-19 00:00:00
01/09/2024, EQ-06,24.0,0.0,6867.0,149.3,300,2024-09-02 00:00:00
28/10/2024,EQ-02,24.0,0.0,9725.5,161.6,430,2024-10-29 00:00:00
18/10/2024,EQ09,31.478791051427585,0.0,5793.1,150.9,260,2024-10-19 00:00:00
04/09/2024,EQ-07,24.0,0.0,7186.3,90.7,350,2024-09-05 00:00:00
11/05/2024,EQ08,24.0,0.0,7744.2,237.5,400,2024-05-12 00:00:00
26/01/2024,EQ-04,24.0,0.0,9086.4,251.4,460,2024-01-27 00:00:00
12/06/2024,eq-04,24.0,0.0,10125.7,137.7,460,2024-06-13 00:00:00
17/08/2024,EQ06,24.0,0.0,6300.4,78.3,300,2024-08-18 00:00:00
27/08/2024,eq-03,24.0,0.0,7744.4,118.3,380,2024-08-28 00:00:00
29/06/2024,EQ-02,24.0,,9677.7,220.8,430,2024-06-30 00:00:00
14/05/2024,EQ-01 ,24.0,0.0,10201.3,99.5,520,2024-05-15 00:00:00
20/05/2024, EQ-08,24.0,0.0,8712.2,99.0,400,2024-05-21 00:00:00
01/11/2024, EQ-01,24.0,0.0,11413.7,362.8,520,2024-11-02 00:00:00
13/06/2024,EQ-04,4.0,20.0,1719.4,24.0,460,2024-06-14 00:00:00
11/01/2024,EQ03,24.0,0.0,8366.5,150.0,380,2024-01-12 00:00:00
02/06/2024,EQ09,24.0,0.0,5853.3,81.4,260,2024-06-03 00:00:00
05/04/2024,EQ-06,24.0,0.0,6580.0,187.8,300,2024-04-06 00:00:00
21/03/2024,EQ10,18.5,5.5,8299.1,90.8,500,2024-03-22 00:00:00
20/11/2024,eq-10,20.4,3.6,9722.7,320.4,500,2024-11-21 00:00:00
23/06/2024,EQ-06,21.4,2.6,5571.5,78.2,300,2024-06-24 00:00:00
14/08/2024, EQ-02,17.7,6.3,6558.2,149.5,430,2024-08-15 00:00:00
29/03/2024,EQ06,24.0,0.0,6814.9,94.0,300,2024-03-30 00:00:00
02/01/2024,EQ-06,24.0,,5866.5,96.4,300,2024-01-03 00:00:00
23/10/2024,EQ-01,4.0,20.0,1914.8,66.8,520,2024-10-24 00:00:00
24/03/2024, EQ-02,24.0,0.0,8598.8,236.5,430,2024-03-25 00:00:00
24/12/2024,eq-08,18.2,5.8,6951.4,162.6,400,2024-12-25 00:00:00
14/11/2024,EQ-01,0.0,24.0,0.0,0.0,520,2024-11-15 00:00:00
28/07/2024,eq-09,23.5,0.5,5002.1,135.5,260,2024-07-29 00:00:00
01/03/2024, EQ-10,22.2,,10449.8,175.8,500,2024-03-02 00:00:00
16/01/2024,EQ-07 ,24.0,0.0,7939.4,104.2,350,2024-01-17 00:00:00
04/03/2024,EQ-10,24.0,0.0,10131.6,161.6,500,2024-03-05 00:00:00
10/05/2024,eq-09,24.0,0.0,5831.0,134.5,260,2024-05-11 00:00:00
25/01/2024,EQ07,24.0,0.0,7970.8,59.7,350,2024-01-26 00:00:00
23/11/2024,EQ09,24.0,0.0,5670.9,63.9,260,2024-11-24 00:00:00
24/02/2024,EQ-06 ,24.0,0.0,6514.7,115.2,300,2024-02-25 00:00:00
16/03/2024,eq-03,24.0,0.0,7938.9,149.9,380,2024-03-17 00:00:00
14/07/2024, EQ-02,24.0,0.0,9429.0,357.5,430,2024-07-15 00:00:00
22/06/2024,EQ-09 ,24.0,0.0,5730.4,111.6,260,2024-06-23 00:00:00
11/09/2024,EQ-07,24.0,0.0,7518.6,122.6,350,2024-09-12 00:00:00
17/11/2024,eq-02,17.4,6.6,5975.4,118.1,430,2024-11-17 00:00:00
29/06/2024, EQ-10,24.0,0.0,11880.0,174.6,500,2024-06-30 00:00:00
15/10/2024, EQ-10,24.0,0.0,9244.7,347.8,500,2024-10-15 00:00:00
09/12/2024,eq-07,24.0,0.0,7157.6,94.6,350,2024-12-10 00:00:00
04/12/2024,eq-04,24.0,0.0,9940.9,285.8,460,2024-12-05 00:00:00
21/10/2024,EQ-06 ,24.0,0.0,6235.2,65.1,300,2024-10-22 00:00:00
11/04/2024,EQ-07,24.0,0.0,6948.2,174.8,350,2024-04-12 00:00:00
25/09/2024,eq-06,24.0,,6168.0,151.5,300,2024-09-26 00:00:00
16/01/2024,eq-06,24.0,0.0,6627.5,186.4,300,2024-01-17 00:00:00
17/06/2024, EQ-08,24.0,0.0,9413.2,206.5,400,2024-06-18 00:00:00
23/04/2024,EQ-02 ,31.20999756212495,0.0,8820.0,176.7,430,2024-04-24 00:00:00
04/07/2024,EQ-06,15.1,8.9,4160.7,73.1,300,2024-07-05 00:00:00
02/08/2024,eq-02,24.0,0.0,8865.8,55.6,430,2024-08-03 00:00:00
14/06/2024,eq-03,24.0,0.0,7356.6,180.1,380,2024-06-15 00:00:00
11/04/2024, EQ-10,24.0,0.0,9607.1,215.4,500,2024-04-12 00:00:00
12/10/2024,EQ-02,24.0,0.0,9723.5,166.3,430,2024-10-13 00:00:00
18/12/2024, EQ-04,24.0,0.0,8484.2,157.1,460,2024-12-19 00:00:00
28/09/2024,EQ-07 ,24.0,0.0,7946.9,90.1,350,2024-09-29 00:00:00
29/05/2024,EQ-07,23.5,0.5,7885.2,166.7,350,2024-05-30 00:00:00
27/05/2024,EQ-02,24.0,0.0,9237.0,214.5,430,2024-05-28 00:00:00
03/06/2024,eq-08,24.0,0.0,8697.5,126.7,400,2024-06-04 00:00:00
02/09/2024,EQ-04,22.1,1.9,9306.4,151.7,460,2024-09-03 00:00:00
05/07/2024,EQ-04 ,24.0,0.0,9906.6,60.1,460,2024-07-06 00:00:00
05/10/2024,EQ-10,24.0,0.0,10819.7,297.9,500,2024-10-06 00:00:00
27/12/2024,EQ-01 ,24.0,0.0,11037.1,340.7,520,2024-12-28 00:00:00
28/02/2024,EQ-09,17.2,6.8,4219.0,68.0,260,2024-02-29 00:00:00
18/04/2024,EQ-03,24.0,0.0,8509.3,169.1,380,2024-04-19 00:00:00
08/06/2024,EQ09,24.0,0.0,5555.0,158.6,260,2024-06-09 00:00:00
27/03/2024,EQ-10,24.0,0.0,9707.4,204.9,500,2024-03-28 00:00:00
31/10/2024, EQ-02,24.0,0.0,9340.3,106.3,430,2024-11-01 00:00:00
19/06/2024, EQ-04,24.0,0.0,8986.8,200.9,460,2024-06-20 00:00:00
24/07/2024,EQ-02,24.0,0.0,9493.9,148.7,430,2024-07-25 00:00:00
04/01/2024,eq-08,24.0,0.0,9436.0,152.9,400,2024-01-05 00:00:00
29/09/2024,EQ-02,24.0,0.0,9288.1,205.1,430,2024-09-30 00:00:00
10/05/2024,EQ04,21.1,2.9,8674.1,170.6,460,2024-05-11 00:00:00
12/07/2024,EQ-01,24.0,0.0,11406.0,136.2,520,2024-07-13 00:00:00
29/01/2024, EQ-03,24.0,0.0,7691.0,230.2,380,2024-01-30 00:00:00
24/10/2024,EQ-10 ,24.0,0.0,10308.1,0.0,500,2024-10-25 00:00:00
26/03/2024,eq-07,24.0,0.0,7746.8,291.7,350,2024-03-27 00:00:00
14/04/2024,eq-03,24.0,0.0,8516.3,291.9,380,2024-04-15 00:00:00
05/02/2024,EQ-10,21.0,3.0,9628.0,117.5,500,2024-02-06 00:00:00
26/03/2024,eq-04,24.0,0.0,10929.6,329.3,460,2024-03-27 00:00:00
17/11/2024,EQ05,24.0,0.0,6881.5,148.6,300,2024-11-18 00:00:00
29/10/2024,eq-07,24.0,0.0,7883.7,44.8,350,2024-10-30 00:00:00
02/05/2024,EQ-08,24.0,0.0,8425.9,195.5,400,2024-05-03 00:00:00
26/09/2024,EQ-05,13.2,10.8,3802.4,133.1,300,2024-09-27 00:00:00
13/02/2024,EQ-04 ,11.5,12.5,4966.8,88.8,460,2024-02-14 00:00:00
07/01/2024,eq-04,4.0,20.0,1688.2,33.7,460,2024-01-08 00:00:00
11/05/2024,EQ01,24.0,0.0,11677.8,420.1,520,2024-05-12 00:00:00
24/06/2024,eq-08,0.0,24.0,0.0,0.0,400,2024-06-25 00:00:00
23/06/2024,EQ09,24.0,0.0,5672.7,148.8,260,2024-06-24 00:00:00
17/07/2024, EQ-02,22.7,1.3,8868.3,169.3,430,2024-07-18 00:00:00
31/10/2024,EQ-07,24.0,0.0,8245.2,146.0,350,2024-11-01 00:00:00
26/07/2024, EQ-04,24.0,0.0,9791.6,209.6,460,2024-07-27 00:00:00
15/01/2024,EQ-03 ,24.0,0.0,8181.8,138.1,380,2024-01-16 00:00:00
27/06/2024,EQ01,17.9,6.1,8283.2,127.4,520,2024-06-28 00:00:00
25/10/2024, EQ-10,24.0,0.0,10661.4,114.5,500,2024-10-26 00:00:00
11/02/2024,EQ-10,24.0,0.0,9439.8,224.3,500,2024-02-12 00:00:00
31/05/2024,eq-02,17.4,6.6,6709.9,122.9,430,2024-06-01 00:00:00
05/08/2024,eq-03,14.1,9.9,4771.2,108.3,380,2024-08-06 00:00:00
20/06/2024,EQ-08,24.0,0.0,8267.9,170.8,400,2024-06-21 00:00:00
05/05/2024,EQ-05,24.0,0.0,6243.9,143.7,300,2024-05-06 00:00:00
13/02/2024,EQ-10 ,24.0,0.0,10693.6,66.4,500,2024-02-14 00:00:00
28/10/2024,EQ-10 ,18.3,5.7,8075.1,212.5,500,2024-10-29 00:00:00
11/04/2024,EQ09,15.2,8.8,3597.6,53.5,260,2024-04-12 00:00:00
10/09/2024,EQ-04 ,24.0,0.0,10304.4,265.8,460,2024-09-11 00:00:00
11/06/2024,eq-09,24.0,0.0,5420.2,110.0,260,2024-06-12 00:00:00
30/07/2024,EQ08,22.4,1.6,8061.3,26.6,400,2024-07-31 00:00:00
28/11/2024,EQ-06,24.0,0.0,6532.1,248.9,300,2024-11-29 00:00:00
27/01/2024, EQ-07,24.0,,7982.2,134.5,350,2024-01-28 00:00:00
22/06/2024, EQ-04,24.0,0.0,10165.6,121.2,460,2024-06-23 00:00:00
18/02/2024,EQ04,24.0,0.0,10831.6,191.3,460,2024-02-19 00:00:00
03/12/2024,EQ-10 ,24.0,0.0,10852.4,210.0,500,2024-12-04 00:00:00
20/03/2024,EQ-01,17.4,6.6,8418.6,14.1,520,2024-03-21 00:00:00
10/04/2024,eq-07,24.0,0.0,7876.4,195.5,350,2024-04-11 00:00:00
29/01/2024,EQ-08,24.0,0.0,8540.7,167.0,400,2024-01-30 00:00:00
02/03/2024, EQ-02,21.8,2.2,8798.5,183.1,430,2024-03-03 00:00:00
29/08/2024,EQ-06 ,31.42966855794811,0.0,6566.8,59.1,300,2024-08-30 00:00:00
19/07/2024,EQ08,8.0,16.0,2742.4,52.8,400,2024-07-20 00:00:00
12/07/2024,EQ05,24.0,0.0,5705.7,171.3,300,2024-07-13 00:00:00
10/07/2024, EQ-08,24.0,0.0,8355.5,235.5,400,2024-07-11 00:00:00
07/04/2024,EQ-10,24.0,0.0,11172.1,219.0,500,2024-04-08 00:00:00
17/02/2024, EQ-09,24.0,0.0,5014.1,76.2,260,2024-02-18 00:00:00
22/09/2024,EQ-06 ,22.8,1.2,5947.2,105.0,300,2024-09-23 00:00:00
12/06/2024,EQ-07,24.0,0.0,7760.2,192.3,350,2024-06-13 00:00:00
14/07/2024,eq-10,24.0,0.0,10304.7,30.9,500,2024-07-15 00:00:00
04/08/2024,EQ-10,24.0,0.0,10447.9,163.9,500,2024-08-05 00:00:00
24/05/2024,EQ08,24.0,0.0,8782.8,195.7,400,2024-05-25 00:00:00
03/09/2024,EQ04,28.485763717771384,0.0,10853.0,170.1,460,2024-09-04 00:00:00
18/09/2024,EQ-03 ,24.0,0.0,8514.2,131.9,380,2024-09-19 00:00:00
24/04/2024,EQ-05 ,24.0,0.0,6674.6,199.3,300,2024-04-25 00:00:00
26/05/2024,eq-02,24.0,0.0,7933.4,105.9,430,2024-05-27 00:00:00
15/09/2024, EQ-10,4.7,19.3,2209.2,44.4,500,2024-09-16 00:00:00
16/02/2024,eq-09,21.2,2.8,4773.1,117.2,260,2024-02-17 00:00:00
29/11/2024,EQ02,21.6,2.4,8503.8,199.9,430,2024-11-30 00:00:00
26/10/2024, EQ-04,15.2,8.8,6543.9,,460,2024-10-27 00:00:00
19/12/2024, EQ-07,17.9,6.1,6171.6,235.3,350,2024-12-20 00:00:00
26/02/2024,EQ08,24.0,0.0,9504.0,166.5,400,2024-02-27 00:00:00
03/05/2024,EQ06,15.7,8.3,4322.3,19.1,300,2024-05-04 00:00:00
12/03/2024, EQ-10,24.0,0.0,10787.4,340.1,500,2024-03-13 00:00:00
01/12/2024,EQ02,24.0,0.0,9680.6,166.3,430,2024-12-02 00:00:00
11/10/2024,eq-09,24.0,0.0,5232.9,99.7,260,2024-10-12 00:00:00
29/06/2024, EQ-01,24.0,0.0,12129.2,129.8,520,2024-06-30 00:00:00
27/06/2024,EQ04,24.0,0.0,10002.0,219.9,460,2024-06-28 00:00:00
25/09/2024,EQ05,24.0,0.0,6672.6,184.5,300,2024-09-26 00:00:00
20/06/2024,eq-05,24.0,,6214.5,181.0,300,2024-06-21 00:00:00
10/04/2024, EQ-06,24.0,,6248.6,0.0,300,2024-04-11 00:00:00
16/10/2024, EQ-03,24.0,0.0,7945.8,118.0,380,2024-10-17 00:00:00
15/08/2024, EQ-05,4.4,19.6,1168.0,,300,2024-08-16 00:00:00
25/08/2024,EQ-02,24.0,0.0,9024.4,210.1,430,2024-08-26 00:00:00
20/09/2024,EQ05,24.0,0.0,6484.6,154.6,300,2024-09-21 00:00:00
30/05/2024,eq-07,20.0,4.0,6815.1,210.0,350,2024-05-31 00:00:00
30/01/2024,EQ-09 ,20.8,3.2,4909.5,96.0,260,2024-01-31 00:00:00
06/11/2024,EQ10,24.0,0.0,11409.7,231.1,500,2024-11-07 00:00:00
19/06/2024,EQ-07,20.1,3.9,6305.9,100.9,350,2024-06-20 00:00:00
11/12/2024,EQ-04 ,24.0,0.0,10284.8,233.7,460,2024-12-12 00:00:00
09/03/2024,EQ-03 ,24.0,0.0,7748.3,233.4,380,2024-03-10 00:00:00
12/11/2024,eq-07,21.5,2.5,6925.8,85.3,350,2024-11-13 00:00:00
23/03/2024,EQ02,24.0,0.0,9962.4,227.3,430,2024-03-24 00:00:00
09/09/2024,EQ-10,24.0,0.0,10490.6,257.2,500,2024-09-10 00:00:00
06/07/2024,EQ-09 ,24.0,0.0,5531.6,206.1,260,2024-07-07 00:00:00
05/03/2024,EQ02,24.0,0.0,9853.3,240.5,430,2024-03-06 00:00:00
11/07/2024,EQ10,24.0,0.0,11190.5,137.3,500,2024-07-12 00:00:00
16/12/2024, EQ-09,24.0,0.0,5488.9,143.2,260,2024-12-17 00:00:00
14/07/2024,EQ05,24.0,0.0,6862.4,232.8,300,2024-07-15 00:00:00
25/03/2024, EQ-02,24.0,0.0,9733.4,131.3,430,2024-03-26 00:00:00
27/10/2024, EQ-08,23.5,0.5,8332.0,143.4,400,2024-10-28 00:00:00
14/05/2024,EQ08,22.9,1.1,8423.8,66.4,400,2024-05-15 00:00:00
16/03/2024,EQ-07,24.0,0.0,7493.7,235.6,350,2024-03-17 00:00:00
05/08/2024,EQ-10,24.0,0.0,9070.3,154.3,500,2024-08-06 00:00:00
06/01/2024,EQ-03 ,24.0,0.0,8096.7,107.3,380,2024-01-07 00:00:00
12/09/2024,EQ10,24.0,0.0,9532.7,246.9,500,2024-09-13 00:00:00
12/12/2024,EQ-01,29.52572850624313,0.0,11003.9,,520,2024-12-13 00:00:00
16/05/2024, EQ-02,19.2,4.8,7314.0,109.3,430,2024-05-17 00:00:00
20/11/2024,eq-07,24.0,0.0,7639.1,189.7,350,2024-11-21 00:00:00
24/05/2024,EQ-10,24.0,0.0,10124.0,163.8,500,2024-05-25 00:00:00
09/12/2024,EQ-06,24.0,0.0,6885.3,181.9,300,2024-12-10 00:00:00
29/08/2024,EQ09,24.0,0.0,5567.8,148.4,260,2024-08-30 00:00:00
20/10/2024,EQ-10,24.0,0.0,11820.6,218.7,500,2024-10-21 00:00:00
23/11/2024,eq-06,24.0,0.0,6381.6,103.7,300,2024-11-24 00:00:00
26/04/2024, EQ-09,24.0,,5449.7,163.9,260,2024-04-27 00:00:00
25/09/2024,EQ-01,24.0,0.0,10486.1,320.9,520,2024-09-26 00:00:00
03/07/2024,eq-06,22.1,1.9,6003.6,168.3,300,2024-07-04 00:00:00
17/01/2024,EQ03,24.0,0.0,7963.2,186.1,380,2024-01-18 00:00:00
11/05/2024,EQ-04,24.0,0.0,9205.0,202.5,460,2024-05-12 00:00:00
02/05/2024,eq-03,24.0,0.0,8687.0,165.2,380,2024-05-03 00:00:00
01/04/2024,eq-06,30.529321154518083,0.0,6025.1,96.1,300,2024-04-02 00:00:00
10/10/2024,eq-03,24.0,0.0,8551.3,103.9,380,2024-10-11 00:00:00
04/03/2024,EQ-03,22.8,1.2,7794.4,47.4,380,2024-03-05 00:00:00
25/10/2024,EQ-07 ,24.0,0.0,7293.8,51.5,350,2024-10-26 00:00:00
16/04/2024,eq-07,24.0,0.0,7173.4,130.3,350,2024-04-17 00:00:00
24/03/2024,EQ-08,24.0,0.0,8503.7,117.5,400,2024-03-25 00:00:00
04/05/2024, EQ-04,19.3,4.7,8026.2,193.6,460,2024-05-05 00:00:00
18/02/2024, EQ-10,24.0,0.0,11239.8,176.6,500,2024-02-19 00:00:00
03/11/2024,EQ05,24.0,0.0,5954.9,146.9,300,2024-11-04 00:00:00
17/02/2024,eq-10,24.0,0.0,10593.8,214.6,500,2024-02-18 00:00:00
10/11/2024, EQ-01,24.0,0.0,11475.7,358.2,520,2024-11-11 00:00:00
25/08/2024,EQ-10 ,24.0,,10537.4,190.8,500,2024-08-26 00:00:00
17/03/2024,EQ-08,24.0,0.0,8968.7,150.2,400,2024-03-18 00:00:00
10/10/2024,eq-01,24.0,0.0,10404.3,206.2,520,2024-10-11 00:00:00
02/08/2024,EQ-08,24.0,0.0,8796.3,193.0,400,2024-08-03 00:00:00
13/10/2024,eq-02,14.2,9.8,5382.5,82.0,430,2024-10-14 00:00:00
14/11/2024, EQ-05,20.6,3.4,5831.1,83.4,300,2024-11-15 00:00:00
02/02/2024,eq-01,24.0,0.0,10972.8,165.7,520,2024-02-03 00:00:00
09/09/2024,EQ03,24.0,0.0,8875.6,236.5,380,2024-09-10 00:00:00
30/04/2024,EQ-04,24.0,0.0,9796.8,61.1,460,2024-05-01 00:00:00
28/08/2024,EQ-01 ,24.0,0.0,11839.6,354.4,520,2024-08-29 00:00:00
18/06/2024,EQ04,24.0,,9437.4,111.3,460,2024-06-19 00:00:00
09/10/2024,EQ-04 ,24.0,0.0,10451.7,86.4,460,2024-10-10 00:00:00
07/04/2024,EQ08,24.0,0.0,8650.8,216.1,400,2024-04-08 00:00:00
27/06/2024,EQ-05,24.0,0.0,6414.1,101.1,300,2024-06-28 00:00:00
23/01/2024,EQ10,24.0,0.0,10776.5,202.3,500,2024-01-24 00:00:00
05/12/2024,EQ-01 ,24.0,0.0,11844.4,126.5,520,2024-12-06 00:00:00
15/07/2024,EQ-03,24.0,0.0,8467.8,239.2,380,2024-07-16 00:00:00
06/09/2024,EQ07,24.0,0.0,7684.1,174.6,350,2024-09-07 00:00:00
17/04/2024,EQ06,15.8,8.2,3608.5,71.4,300,2024-04-16 00:00:00
07/09/2024,eq-02,24.0,0.0,10125.5,246.5,430,2024-09-08 00:00:00
04/10/2024,EQ-02,24.0,0.0,9348.1,117.2,430,2024-10-05 00:00:00
06/08/2024, EQ-10,16.0,8.0,6781.3,185.1,500,2024-08-07 00:00:00
01/12/2024,EQ-06 ,24.0,0.0,6446.1,167.2,300,2024-12-02 00:00:00
12/05/2024,eq-02,24.0,0.0,9057.8,145.8,430,2024-05-13 00:00:00
07/10/2024, EQ-01,24.0,0.0,11292.8,,520,2024-10-08 00:00:00
05/08/2024,EQ01,24.0,0.0,12351.7,377.0,520,2024-08-06 00:00:00
08/07/2024,EQ-06 ,24.0,0.0,6182.9,115.6,300,2024-07-09 00:00:00
07/09/2024,EQ-08,24.0,0.0,9447.1,235.4,400,2024-09-08 00:00:00
17/05/2024,EQ-04,24.0,0.0,10035.9,197.0,460,2024-05-18 00:00:00
21/10/2024,EQ-07,16.2,7.8,4920.2,82.3,350,2024-10-22 00:00:00
20/04/2024,EQ-06 ,24.0,0.0,6741.4,140.2,300,2024-04-21 00:00:00
20/02/2024,EQ-05 ,24.0,0.0,6267.3,195.4,300,2024-02-21 00:00:00
02/12/2024,eq-10,15.9,8.1,6705.0,93.3,500,2024-12-03 00:00:00
28/06/2024,EQ-05,7.6,16.4,1933.5,9.7,300,2024-06-29 00:00:00
15/06/2024, EQ-09,23.1,0.9,5762.7,223.6,260,2024-06-16 00:00:00
30/06/2024,EQ-01,24.0,0.0,8926.0,203.7,520,2024-06-28 00:00:00
22/12/2024,EQ-01 ,24.0,0.0,10947.8,97.5,520,2024-12-23 00:00:00
20/05/2024,EQ-09,24.0,0.0,5751.3,113.7,260,2024-05-21 00:00:00
19/04/2024, EQ-10,24.0,0.0,10776.2,344.6,500,2024-04-20 00:00:00
25/05/2024,eq-09,24.0,0.0,6177.6,61.4,260,2024-05-26 00:00:00
10/10/2024,EQ-08 ,24.0,0.0,9036.0,204.0,400,2024-10-11 00:00:00
08/08/2024,EQ10,24.0,0.0,11316.2,207.1,500,2024-08-09 00:00:00
08/09/2024,EQ03,17.5,6.5,5824.3,115.8,380,2024-09-09 00:00:00
31/05/2024,EQ03,24.0,0.0,8495.5,129.6,380,2024-06-01 00:00:00
24/12/2024, EQ-07,24.0,0.0,7720.2,233.7,350,2024-12-25 00:00:00
24/01/2024, EQ-06,24.0,0.0,5951.3,52.9,300,2024-01-25 00:00:00
02/09/2024,EQ-09 ,24.0,0.0,5657.7,31.8,260,2024-09-03 00:00:00
