fecha,equipo_id,horas_operativas,horas_parada,toneladas_procesadas,toneladas_fuera_especificacion,capacidad_nominal_tmh,turno
2025-01-04,EQ-04,24.0,0.0,10056.0,290.4,460,
2025-11-23,EQ-02,24.0,0.0,8959.5,184.4,430,
2025-07-18,EQ-08,24.0,0.0,7742.3,143.2,400,
2025-08-10,EQ-06,20.2,3.8,5609.8,68.3,300,
2025-06-28,EQ-10,24.0,0.0,11093.0,262.2,500,
2025-12-21,EQ-04,24.0,0.0,10895.0,186.1,460,
2025-12-21,EQ-06,24.0,0.0,6337.6,77.9,300,
2025-04-23,EQ-02,24.0,0.0,9084.7,84.6,430,
2025-10-22,EQ-01,24.0,0.0,11230.8,251.9,520,
2025-06-21,EQ-06,11.43,0.0,3150.7,93.7,300,3.0
2025-08-20,EQ-05,24.0,0.0,6055.0,115.8,300,
2025-05-24,EQ-10,24.0,0.0,10509.9,199.0,500,
2025-08-18,EQ-06,24.0,0.0,6652.1,198.6,300,
2025-08-05,EQ-08,24.0,0.0,8106.8,125.1,400,
2025-06-11,EQ-07,24.0,0.0,7962.9,46.3,350,
2025-11-13,EQ-10,24.0,0.0,10904.7,322.3,500,
2025-04-28,EQ-04,7.93,0.0,3158.1,8.5,460,2.0
2025-06-16,EQ-07,15.8,8.2,4779.4,170.5,350,
2025-08-28,EQ-06,12.1,11.9,3218.7,69.2,300,
2025-08-11,EQ-03,24.0,0.0,8293.8,205.8,380,
2025-01-05,EQ-07,24.0,0.0,8079.9,266.6,350,
2025-05-27,EQ-09,14.0,10.0,3220.1,65.4,260,
2025-10-01,EQ-06,24.0,0.0,6566.5,129.0,300,
2025-03-26,EQ-01,24.0,0.0,11053.3,169.2,520,
2025-07-16,EQ-08,24.0,0.0,8389.6,168.9,400,
2025-09-15,EQ-06,24.0,0.0,6602.0,136.6,300,
2025-03-14,EQ-02,24.0,0.0,8314.7,243.6,430,
2025-04-19,EQ-10,24.0,0.0,11400.9,120.7,500,
2025-09-16,EQ-08,24.0,0.0,9504.0,291.2,400,
2025-04-23,EQ-10,24.0,0.0,10780.3,146.6,500,
2025-03-02,EQ-05,4.0,20.0,1058.5,21.1,300,
2025-02-25,EQ-10,24.0,0.0,11228.7,302.6,500,
2025-02-21,EQ-08,24.0,0.0,8276.1,154.7,400,
2025-07-15,EQ-01,15.8,8.2,6906.0,99.3,520,
2025-08-21,EQ-09,24.0,0.0,5242.5,9.1,260,
2025-08-15,EQ-05,24.0,0.0,7075.6,184.9,300,
2025-05-16,EQ-04,0.19,0.0,183.7,127.7,460,2.0
2025-08-17,EQ-10,17.2,6.8,7884.9,116.5,500,
2025-03-26,EQ-05,24.0,0.0,6771.2,127.1,300,
2025-04-21,EQ-02,23.1,0.9,8702.1,108.9,430,
2025-04-12,EQ-04,3.33,0.0,1578.6,188.1,460,1.0
2025-12-03,EQ-01,24.0,0.0,10924.8,236.0,520,
2025-06-15,EQ-06,4.31,0.0,1388.6,25.9,300,2.0
2025-12-09,EQ-09,24.0,0.0,5871.3,113.6,260,
2025-04-27,EQ-10,24.0,0.0,11791.5,148.9,500,
2025-06-14,EQ-05,24.0,0.0,6463.1,199.4,300,
2025-02-14,EQ-02,24.0,0.0,9404.6,307.9,430,
2025-05-27,EQ-08,24.0,0.0,8540.7,238.3,400,
2025-04-12,EQ-04,11.18,0.0,4784.1,8.1,460,2.0
2025-03-23,EQ-07,24.0,0.0,7318.1,232.9,350,
2025-04-19,EQ-01,22.8,1.2,9908.0,195.4,520,
2025-12-10,EQ-07,24.0,0.0,7809.2,243.5,350,
2025-11-07,EQ-09,24.0,0.0,5517.1,58.7,260,
2025-04-04,EQ-06,16.52,0.0,4317.7,11.6,300,3.0
2025-05-05,EQ-07,16.2,7.8,5242.0,115.8,350,
2025-04-01,EQ-01,22.2,1.8,9946.8,134.8,520,
2025-08-19,EQ-02,21.4,2.6,8351.9,220.3,430,
2025-10-16,EQ-08,24.0,0.0,9141.7,261.4,400,
2025-11-01,EQ-06,24.0,0.0,5837.3,175.2,300,
2025-06-28,EQ-06,11.72,0.0,3277.8,13.9,300,1.0
2025-01-09,EQ-10,24.0,0.0,10517.8,115.0,500,
2025-02-04,EQ-05,24.0,0.0,6850.5,167.6,300,
2025-12-02,EQ-05,24.0,0.0,7056.4,169.2,300,
2025-07-09,EQ-09,24.0,0.0,5747.8,168.8,260,
2025-05-22,EQ-04,14.83,0.0,6295.1,127.2,460,1.0
2025-09-07,EQ-02,24.0,0.0,9864.8,172.8,430,
2025-01-21,EQ-08,24.0,0.0,9133.0,209.2,400,
2025-05-22,EQ-07,24.0,0.0,8193.3,208.8,350,
2025-11-27,EQ-02,24.0,0.0,8668.0,292.0,430,
2025-06-03,EQ-06,4.4,0.0,1008.3,9.5,300,1.0
2025-10-10,EQ-03,24.0,0.0,7672.7,0.0,380,
2025-11-12,EQ-01,24.0,0.0,10806.7,391.8,520,
2025-05-06,EQ-06,12.27,0.66,3400.5,74.1,300,3.0
2025-09-23,EQ-09,16.3,7.7,3819.5,62.7,260,
2025-11-17,EQ-07,24.0,0.0,7383.5,237.9,350,
2025-03-02,EQ-09,24.0,0.0,5583.8,77.0,260,
2025-11-13,EQ-04,22.0,2.0,9676.0,164.3,460,
2025-08-19,EQ-07,24.0,0.0,6952.0,92.6,350,
2025-04-14,EQ-03,24.0,0.0,8135.2,150.0,380,
2025-02-03,EQ-08,24.0,0.0,7969.3,154.9,400,
2025-01-29,EQ-02,24.0,0.0,8726.8,117.9,430,
2025-08-22,EQ-08,24.0,0.0,8425.4,250.8,400,
2025-08-03,EQ-01,19.9,4.1,9561.7,222.4,520,
2025-08-24,EQ-06,24.0,0.0,7128.0,,300,
2025-11-07,EQ-08,24.0,0.0,9433.7,209.3,400,
2025-05-09,EQ-08,24.0,0.0,8750.6,,400,
2025-03-03,EQ-07,24.0,0.0,7426.1,197.3,350,
2025-11-16,EQ-02,24.0,0.0,9667.8,191.8,430,
2025-04-29,EQ-08,24.0,0.0,7998.2,251.2,400,
2025-06-21,EQ-04,5.52,0.0,2595.4,73.5,460,1.0
2025-07-22,EQ-07,24.0,0.0,8098.4,265.6,350,
2025-06-07,EQ-07,24.0,0.0,7056.4,95.6,350,
2025-09-21,EQ-09,24.0,0.0,5648.7,154.7,260,
2025-10-18,EQ-10,24.0,0.0,10174.4,164.7,500,
2025-06-16,EQ-04,7.45,0.0,3057.2,119.4,460,1.0
2025-09-17,EQ-10,24.0,0.0,10472.0,229.4,500,
2025-10-31,EQ-09,24.0,0.0,5545.5,86.6,260,
2025-06-10,EQ-02,24.0,0.0,8440.1,210.1,430,
2025-05-16,EQ-10,24.0,0.0,10645.5,159.1,500,
2025-07-27,EQ-01,24.0,0.0,11040.4,167.7,520,
2025-08-01,EQ-04,24.0,0.0,8785.9,287.4,460,
2025-03-03,EQ-01,24.0,0.0,10555.2,330.4,520,
2025-09-19,EQ-06,24.0,0.0,6369.6,148.4,300,
2025-06-04,EQ-10,24.0,0.0,9986.8,135.3,500,
2025-11-24,EQ-04,6.1,17.9,2539.3,36.4,460,
2025-01-24,EQ-01,24.0,0.0,10359.8,152.3,520,
2025-08-25,EQ-06,24.0,0.0,5943.5,207.6,300,
2025-04-12,EQ-02,15.2,8.8,5865.0,47.8,430,
2025-01-26,EQ-02,24.0,0.0,10216.8,192.3,430,
2025-10-26,EQ-02,24.0,0.0,8151.6,185.6,430,
2025-06-02,EQ-06,4.74,1.47,1226.9,15.1,300,2.0
2025-06-04,EQ-04,2.73,0.0,689.8,59.8,460,3.0
2025-04-03,EQ-09,24.0,0.0,5551.8,124.5,260,
2025-01-31,EQ-04,21.3,2.7,8526.5,143.1,460,
2025-04-22,EQ-09,22.5,1.5,5325.6,,260,
2025-07-31,EQ-05,19.2,4.8,5476.1,174.0,300,
2025-03-31,EQ-08,22.5,1.5,7866.5,171.0,400,
2025-04-22,EQ-04,7.54,0.09,2912.6,57.3,460,2.0
2025-03-14,EQ-10,24.0,0.0,11213.3,237.2,500,
2025-02-11,EQ-01,24.0,0.0,11420.2,321.2,520,
2025-01-13,EQ-10,17.9,6.1,8663.3,165.2,500,
2025-01-30,EQ-07,24.0,0.0,7856.1,146.4,350,
2025-09-07,EQ-03,15.6,8.4,5785.7,162.6,380,
2025-06-11,EQ-06,3.38,4.07,1013.4,12.2,300,1.0
2025-09-24,EQ-07,24.0,0.0,6734.0,143.9,350,
2025-04-21,EQ-03,4.0,20.0,1396.0,,380,
2025-03-14,EQ-06,24.0,0.0,7128.0,141.0,300,
2025-06-19,EQ-04,0.46,0.0,92.6,6.4,460,2.0
2025-04-12,EQ-05,24.0,0.0,6878.6,228.6,300,
2025-10-12,EQ-05,24.0,0.0,6032.5,96.7,300,
2025-03-04,EQ-01,24.0,0.0,11412.9,242.6,520,
2025-10-16,EQ-09,24.0,0.0,5543.6,95.5,260,
2025-10-17,EQ-06,24.0,0.0,6125.0,159.1,300,
2025-05-19,EQ-03,24.0,0.0,8211.8,79.2,380,
2025-09-23,EQ-01,19.7,4.3,8391.4,132.0,520,
2025-11-26,EQ-04,24.0,0.0,10929.6,141.0,460,
2025-10-13,EQ-01,24.0,0.0,11915.9,293.6,520,
2025-07-24,EQ-06,9.8,14.2,2705.7,69.3,300,
2025-03-20,EQ-06,24.0,0.0,7116.6,150.1,300,
2025-10-31,EQ-02,21.6,2.4,8590.9,284.7,430,
2025-05-06,EQ-04,6.91,0.0,2493.1,35.9,460,1.0
2025-04-19,EQ-06,16.0,0.0,4170.2,33.3,300,1.0
2025-04-11,EQ-04,9.54,0.14,4150.2,26.7,460,3.0
2025-11-24,EQ-06,24.0,0.0,7039.7,148.7,300,
2025-05-08,EQ-10,24.0,0.0,10559.9,332.9,500,
2025-01-16,EQ-08,24.0,0.0,8631.2,153.5,400,
2025-09-20,EQ-09,24.0,0.0,5369.3,128.2,260,
2025-10-30,EQ-05,24.0,0.0,6579.7,120.5,300,
2025-07-11,EQ-07,22.7,1.3,7469.8,119.8,350,
2025-02-26,EQ-03,16.0,8.0,6019.2,52.5,380,
2025-09-22,EQ-01,24.0,0.0,11438.9,,520,
2025-06-15,EQ-04,4.29,3.78,1747.5,9.1,460,2.0
2025-03-30,EQ-06,24.0,0.0,6592.4,133.2,300,
2025-10-29,EQ-10,24.0,0.0,10403.0,221.2,500,
2025-10-28,EQ-07,24.0,0.0,6998.5,128.5,350,
2025-12-06,EQ-08,24.0,0.0,8979.5,146.3,400,
2025-04-05,EQ-04,3.58,0.19,1785.1,56.3,460,3.0
2025-12-15,EQ-07,24.0,0.0,7288.9,75.5,350,
2025-02-14,EQ-03,24.0,0.0,8558.4,165.0,380,
2025-10-24,EQ-07,22.0,2.0,7256.0,147.5,350,
2025-04-09,EQ-10,22.8,1.2,9387.8,212.0,500,
2025-08-06,EQ-03,24.0,0.0,8609.4,291.5,380,
2025-04-12,EQ-10,24.0,0.0,10481.2,167.4,500,
2025-06-30,EQ-06,6.22,0.0,1754.1,2.4,300,3.0
2025-02-16,EQ-10,24.0,0.0,10641.0,252.2,500,
2025-10-16,EQ-07,24.0,0.0,7273.0,80.4,350,
2025-07-10,EQ-02,24.0,0.0,9598.8,99.5,430,
2025-07-23,EQ-06,4.0,20.0,1151.9,32.0,300,
2025-05-13,EQ-10,24.0,0.0,10403.8,260.2,500,
2025-03-15,EQ-08,17.6,6.4,6722.4,91.3,400,
2025-07-20,EQ-04,24.0,0.0,10352.1,59.1,460,
2025-09-25,EQ-08,21.6,2.4,8096.8,180.8,400,
2025-09-09,EQ-07,24.0,0.0,7968.8,96.5,350,
2025-04-08,EQ-06,6.06,0.0,1379.9,124.6,300,1.0
2025-01-05,EQ-06,24.0,0.0,6998.3,195.1,300,
2025-11-04,EQ-10,24.0,0.0,10777.7,267.2,500,
2025-02-19,EQ-08,24.0,0.0,9393.3,136.4,400,
2025-12-29,EQ-03,24.0,0.0,8764.3,135.6,380,
2025-04-18,EQ-02,21.9,2.1,8656.7,98.5,430,
2025-04-24,EQ-09,24.0,0.0,5501.8,90.7,260,
2025-08-09,EQ-09,21.7,2.3,4872.8,121.4,260,
2025-09-04,EQ-01,22.8,1.2,11080.1,,520,
2025-06-30,EQ-06,5.69,0.0,1673.5,5.0,300,2.0
2025-11-12,EQ-07,24.0,0.0,7813.4,113.0,350,
2025-07-17,EQ-10,24.0,0.0,10185.7,143.4,500,
2025-10-11,EQ-04,23.3,0.7,10607.8,152.3,460,
2025-11-30,EQ-06,24.0,0.0,6450.5,115.7,300,
2025-04-05,EQ-06,5.51,1.67,1497.1,6.7,300,1.0
2025-12-06,EQ-05,14.4,9.6,4078.2,72.4,300,
2025-10-30,EQ-10,24.0,0.0,10221.9,331.4,500,
2025-08-10,EQ-05,24.0,0.0,6109.9,56.2,300,
2025-07-03,EQ-02,24.0,0.0,9077.8,152.3,430,
2025-12-13,EQ-06,19.6,4.4,5697.4,140.5,300,
2025-08-14,EQ-05,24.0,0.0,7128.0,,300,
2025-12-24,EQ-09,24.0,0.0,5932.5,143.6,260,
2025-04-14,EQ-02,24.0,0.0,9662.8,186.1,430,
2025-06-01,EQ-06,12.31,0.0,3060.1,48.8,300,2.0
2025-10-09,EQ-01,24.0,0.0,10588.5,212.5,520,
2025-06-25,EQ-08,24.0,0.0,9007.9,186.8,400,
2025-02-03,EQ-10,24.0,0.0,11458.8,317.8,500,
2025-08-04,EQ-06,24.0,0.0,6404.6,96.8,300,
2025-04-28,EQ-05,16.8,7.2,4531.0,145.9,300,
2025-04-30,EQ-06,11.93,0.0,3375.3,7.0,300,3.0
2025-05-10,EQ-06,11.25,0.75,2817.0,3.7,300,2.0
2025-09-25,EQ-07,24.0,0.0,7983.1,136.8,350,
2025-05-03,EQ-05,24.0,0.0,7053.7,94.9,300,
2025-01-12,EQ-05,21.1,2.9,5774.7,161.8,300,
2025-08-28,EQ-08,24.0,0.0,8073.0,157.2,400,
2025-04-10,EQ-04,7.28,0.0,2959.9,162.9,460,2.0
2025-06-04,EQ-08,24.0,0.0,8846.5,252.7,400,
2025-08-19,EQ-09,24.0,0.0,5622.7,97.8,260,
2025-09-20,EQ-02,7.9,16.1,3250.4,99.2,430,
2025-11-01,EQ-10,19.2,4.8,9293.7,244.4,500,
2025-01-13,EQ-07,24.0,0.0,7699.9,46.5,350,
2025-02-20,EQ-06,15.8,8.2,4136.7,75.8,300,
2025-06-04,EQ-04,0.74,0.0,179.3,40.7,460,2.0
2025-04-06,EQ-05,24.0,0.0,7128.0,103.0,300,
2025-04-20,EQ-09,24.0,0.0,5760.5,126.7,260,
2025-03-28,EQ-09,24.0,0.0,5484.9,50.1,260,
2025-05-21,EQ-06,5.4,0.0,1648.5,5.8,300,2.0
2025-05-30,EQ-04,8.78,0.0,3875.1,148.2,460,1.0
2025-11-14,EQ-08,24.0,0.0,9504.0,,400,
2025-04-30,EQ-04,7.99,0.0,3418.2,64.7,460,3.0
2025-09-11,EQ-01,24.0,0.0,11161.3,218.7,520,
2025-07-19,EQ-03,24.0,0.0,7746.7,39.5,380,
2025-10-30,EQ-03,24.0,0.0,8883.9,163.5,380,
2025-03-17,EQ-03,24.0,0.0,8836.8,292.0,380,
2025-10-19,EQ-02,17.4,6.6,7078.8,155.3,430,
2025-03-09,EQ-09,24.0,0.0,5470.9,96.3,260,
2025-03-28,EQ-05,24.0,0.0,6038.6,117.5,300,
2025-05-11,EQ-09,24.0,0.0,6051.7,117.7,260,
2025-07-30,EQ-01,24.0,0.0,12344.2,225.8,520,
2025-04-16,EQ-06,2.74,0.0,665.2,85.0,300,2.0
2025-04-05,EQ-05,24.0,0.0,6361.4,95.8,300,
2025-11-08,EQ-06,24.0,0.0,6790.5,100.8,300,
2025-04-27,EQ-06,14.31,0.0,3886.7,48.5,300,2.0
2025-08-20,EQ-03,15.3,8.7,5136.4,152.1,380,
2025-12-28,EQ-01,24.0,0.0,11493.1,217.5,520,
2025-11-03,EQ-08,24.0,0.0,8567.4,90.9,400,
2025-02-06,EQ-05,24.0,0.0,6388.5,106.5,300,
2025-06-26,EQ-04,5.79,0.0,2219.3,14.3,460,2.0
2025-08-28,EQ-01,24.0,0.0,11134.4,368.8,520,
2025-06-30,EQ-04,10.91,0.0,4518.8,74.7,460,3.0
2025-08-26,EQ-07,24.0,0.0,6982.8,54.1,350,
2025-04-15,EQ-10,24.0,0.0,10417.7,169.6,500,
2025-10-29,EQ-07,24.0,0.0,7069.1,139.4,350,
2025-04-29,EQ-04,12.89,0.0,5732.2,66.8,460,2.0
2025-12-28,EQ-09,24.0,0.0,5399.8,112.4,260,
2025-05-13,EQ-07,24.0,0.0,7278.6,121.5,350,
2025-01-08,EQ-05,24.0,0.0,5989.8,130.3,300,
2025-11-05,EQ-06,18.3,5.7,4928.1,122.0,300,
2025-12-07,EQ-05,24.0,0.0,5956.5,80.7,300,
2025-08-17,EQ-07,24.0,0.0,7716.2,247.4,350,
2025-11-14,EQ-03,24.0,0.0,7945.2,131.6,380,
2025-08-02,EQ-06,12.9,11.1,3639.4,104.1,300,
2025-02-22,EQ-10,24.0,0.0,10884.9,214.9,500,
2025-09-16,EQ-07,24.0,0.0,7465.7,259.4,350,
2025-06-24,EQ-06,3.78,0.0,1269.3,23.6,300,3.0
2025-05-09,EQ-04,18.52,0.0,7892.3,10.6,460,2.0
2025-06-05,EQ-07,24.0,0.0,7379.7,205.5,350,
2025-06-22,EQ-04,10.14,0.0,4164.3,17.4,460,1.0
2025-11-08,EQ-07,24.0,0.0,7789.0,179.5,350,
2025-01-31,EQ-05,24.0,0.0,6726.1,145.8,300,
2025-01-02,EQ-10,21.4,2.6,8998.2,65.9,500,
2025-09-27,EQ-04,4.0,20.0,1768.5,40.7,460,
2025-01-18,EQ-02,24.0,0.0,9108.2,271.6,430,
2025-10-07,EQ-10,24.0,0.0,10496.9,257.4,500,
2025-03-18,EQ-06,24.0,0.0,6519.6,242.2,300,
2025-03-22,EQ-01,24.0,0.0,10436.6,216.6,520,
2025-05-27,EQ-05,11.5,12.5,3099.0,47.6,300,
2025-09-12,EQ-08,24.0,0.0,8847.2,245.7,400,
2025-01-10,EQ-06,24.0,0.0,6469.6,86.0,300,
2025-01-17,EQ-07,24.0,0.0,6721.5,171.7,350,
2025-02-23,EQ-09,24.0,0.0,5449.8,148.6,260,
2025-11-12,EQ-02,22.3,1.7,9082.9,162.4,430,
2025-05-08,EQ-07,24.0,0.0,7784.5,216.7,350,
2025-03-10,EQ-02,22.2,1.8,8468.3,149.1,430,
2025-10-21,EQ-08,24.0,0.0,8467.2,,400,
2025-03-12,EQ-05,24.0,0.0,6396.4,52.8,300,
2025-11-21,EQ-06,24.0,0.0,6560.7,77.3,300,
2025-05-14,EQ-06,11.8,2.94,3445.0,14.4,300,2.0
2025-06-11,EQ-04,4.62,0.0,1864.0,92.6,460,2.0
2025-02-28,EQ-10,24.0,0.0,11220.3,280.0,500,
2025-01-09,EQ-06,24.0,0.0,6708.0,216.2,300,
2025-10-07,EQ-09,24.0,0.0,5726.4,33.5,260,
2025-11-21,EQ-10,18.1,5.9,6218.7,85.7,500,
2025-05-09,EQ-01,24.0,0.0,10906.6,135.8,520,
2025-11-27,EQ-07,24.0,0.0,7687.1,169.3,350,
2025-06-07,EQ-04,0.34,0.0,471.1,8.3,460,2.0
2025-03-03,EQ-06,24.0,0.0,5796.3,25.8,300,
2025-04-18,EQ-03,24.0,0.0,8299.2,205.9,380,
2025-08-07,EQ-10,24.0,0.0,11313.1,356.0,500,
2025-05-26,EQ-04,12.59,1.81,5008.9,29.5,460,2.0
2025-08-28,EQ-03,24.0,0.0,7614.5,104.7,380,
2025-04-03,EQ-02,24.0,0.0,9184.9,131.7,430,
2025-10-12,EQ-01,15.1,8.9,6675.9,159.9,520,
2025-09-14,EQ-06,24.0,0.0,6663.3,167.1,300,
2025-05-18,EQ-04,9.66,0.0,4268.0,3.0,460,2.0
2025-03-06,EQ-02,24.0,0.0,9590.7,206.8,430,
2025-05-20,EQ-03,24.0,0.0,8630.7,116.9,380,
2025-04-15,EQ-09,24.0,0.0,5339.6,119.6,260,
2025-05-27,EQ-01,19.7,4.3,9389.6,206.3,520,
2025-10-27,EQ-09,16.9,7.1,4048.6,99.1,260,
2025-07-30,EQ-10,24.0,0.0,9428.3,128.0,500,
2025-03-27,EQ-03,24.0,0.0,7994.4,194.6,380,
2025-09-01,EQ-09,17.6,6.4,4514.1,42.7,260,
2025-06-27,EQ-03,24.0,0.0,7620.9,154.2,380,
2025-05-27,EQ-07,24.0,0.0,8258.7,265.8,350,
2025-02-04,EQ-01,19.1,4.9,8625.9,99.6,520,
2025-07-31,EQ-09,24.0,0.0,5490.9,29.6,260,
2025-02-12,EQ-07,24.0,0.0,7573.8,102.0,350,
2025-07-01,EQ-10,24.0,0.0,10088.9,189.4,500,
2025-01-06,EQ-04,20.3,3.7,8465.2,221.0,460,
2025-05-12,EQ-09,24.0,0.0,5560.9,156.6,260,
2025-03-08,EQ-09,24.0,0.0,5669.9,177.1,260,
2025-11-04,EQ-07,24.0,0.0,7752.8,88.1,350,
2025-02-10,EQ-01,24.0,0.0,11988.8,346.2,520,
2025-07-23,EQ-02,24.0,0.0,9340.3,204.0,430,
2025-02-06,EQ-04,24.0,0.0,9225.4,39.4,460,
2025-01-13,EQ-02,24.0,0.0,9006.1,193.0,430,
2025-01-06,EQ-05,24.0,0.0,6277.4,116.2,300,
2025-01-07,EQ-08,24.0,0.0,8134.5,144.2,400,
2025-07-26,EQ-09,24.0,0.0,6127.1,134.4,260,
2025-12-19,EQ-10,24.0,0.0,10901.4,205.2,500,
2025-03-23,EQ-03,24.0,0.0,8817.8,172.9,380,
2025-03-18,EQ-03,16.1,7.9,5488.1,171.8,380,
2025-09-30,EQ-03,20.5,3.5,6615.4,215.6,380,
2025-12-22,EQ-05,17.4,6.6,4550.0,128.2,300,
2025-07-16,EQ-04,24.0,0.0,10929.6,232.2,460,
2025-03-08,EQ-07,24.0,0.0,7856.8,,350,
2025-10-18,EQ-05,14.5,9.5,3916.4,,300,
2025-02-12,EQ-02,24.0,0.0,9008.7,199.8,430,
2025-09-11,EQ-10,24.0,0.0,10565.2,97.9,500,
2025-07-28,EQ-06,24.0,0.0,6977.1,150.0,300,
2025-09-19,EQ-04,15.4,8.6,6071.9,137.7,460,
2025-02-11,EQ-02,24.0,0.0,9586.5,231.8,430,
2025-05-25,EQ-06,0.98,0.78,242.2,,300,3.0
2025-09-07,EQ-08,24.0,0.0,8739.2,233.1,400,
2025-06-19,EQ-07,24.0,0.0,7876.6,239.7,350,
2025-08-04,EQ-02,24.0,0.0,9689.0,240.4,430,
2025-07-03,EQ-04,1.3,22.7,592.0,16.0,460,
2025-05-31,EQ-06,22.78,0.0,6658.0,126.6,300,2.0
2025-02-19,EQ-04,24.0,0.0,9319.2,262.8,460,
2025-05-21,EQ-10,24.0,0.0,10930.1,417.8,500,
2025-06-07,EQ-09,17.7,6.3,4039.2,36.0,260,
2025-03-04,EQ-08,24.0,0.0,9383.2,53.7,400,
2025-03-13,EQ-01,24.0,0.0,9411.7,277.9,520,
2025-05-08,EQ-06,15.43,0.0,3765.2,101.9,300,2.0
2025-01-10,EQ-07,24.0,0.0,8316.0,52.3,350,
2025-10-14,EQ-04,24.0,0.0,10309.7,72.4,460,
2025-05-28,EQ-09,24.0,0.0,6028.1,49.9,260,
2025-04-14,EQ-01,24.0,0.0,11295.8,124.4,520,
2025-06-19,EQ-03,24.0,0.0,8081.1,183.0,380,
2025-11-02,EQ-05,24.0,0.0,6561.7,165.1,300,
2025-07-03,EQ-06,18.6,5.4,5272.1,98.4,300,
2025-09-24,EQ-08,23.3,0.7,9115.7,183.8,400,
2025-10-13,EQ-10,24.0,0.0,11245.4,274.3,500,
2025-12-30,EQ-02,24.0,0.0,10196.6,362.9,430,
2025-07-29,EQ-10,24.0,0.0,10453.9,397.3,500,
2025-03-27,EQ-05,24.0,0.0,6065.1,118.9,300,
2025-06-08,EQ-06,7.99,0.0,2016.3,9.1,300,2.0
2025-06-13,EQ-03,22.7,1.3,7602.1,166.2,380,
2025-05-07,EQ-10,24.0,0.0,9598.6,137.0,500,
2025-08-21,EQ-03,19.2,4.8,6775.4,109.6,380,
2025-05-31,EQ-08,24.0,0.0,8963.8,246.4,400,
2025-05-10,EQ-04,9.13,0.0,3852.4,6.2,460,2.0
2025-04-14,EQ-04,7.33,0.0,2946.8,168.8,460,1.0
2025-05-24,EQ-08,24.0,0.0,9504.0,167.1,400,
2025-01-01,EQ-01,21.3,2.7,9292.8,124.1,520,
2025-08-09,EQ-01,24.0,0.0,12281.8,357.0,520,
2025-09-19,EQ-10,24.0,0.0,10372.1,198.6,500,
2025-01-24,EQ-06,24.0,0.0,6619.6,,300,
2025-03-16,EQ-05,24.0,0.0,7092.1,128.5,300,
2025-06-25,EQ-01,24.0,0.0,10008.4,,520,
2025-05-06,EQ-07,20.3,3.7,6762.5,96.2,350,
2025-07-26,EQ-02,22.5,1.5,8722.8,207.4,430,
2025-05-31,EQ-03,24.0,0.0,8316.4,165.5,380,
2025-05-04,EQ-03,24.0,0.0,8278.8,203.6,380,
2025-10-02,EQ-02,15.4,8.6,6027.1,148.2,430,
2025-05-26,EQ-01,21.5,2.5,9177.6,128.9,520,
2025-02-03,EQ-07,24.0,0.0,7552.7,232.7,350,
2025-04-11,EQ-07,24.0,0.0,6766.9,119.8,350,
2025-07-18,EQ-09,24.0,0.0,5589.5,110.3,260,
2025-12-13,EQ-02,24.0,0.0,10088.4,303.1,430,
2025-08-20,EQ-08,24.0,0.0,8038.6,132.2,400,
2025-01-04,EQ-07,24.0,0.0,8015.5,254.6,350,
2025-02-12,EQ-03,24.0,0.0,7875.8,226.2,380,
2025-12-31,EQ-04,7.9,16.1,3284.2,130.9,460,
2025-04-24,EQ-02,18.0,6.0,7174.0,102.5,430,
2025-04-27,EQ-04,13.36,0.0,5751.9,59.1,460,2.0
2025-08-13,EQ-10,24.0,0.0,10612.3,74.4,500,
2025-03-12,EQ-04,24.0,0.0,9698.5,204.9,460,
2025-04-26,EQ-07,24.0,0.0,7396.7,29.6,350,
2025-05-31,EQ-10,24.0,0.0,11134.8,86.1,500,
2025-07-21,EQ-10,24.0,0.0,11282.2,239.0,500,
2025-10-14,EQ-09,24.0,0.0,5471.5,132.5,260,
2025-07-15,EQ-08,24.0,0.0,9136.1,130.9,400,
2025-07-23,EQ-04,19.8,4.2,7693.0,135.3,460,
2025-07-25,EQ-04,21.1,2.9,8585.1,175.8,460,
2025-11-16,EQ-07,24.0,0.0,8316.0,178.3,350,
2025-08-02,EQ-04,24.0,0.0,10623.7,39.6,460,
2025-03-07,EQ-04,24.0,0.0,9893.0,158.2,460,
2025-05-07,EQ-04,0.79,5.73,327.2,3.2,460,3.0
2025-10-17,EQ-05,24.0,0.0,7128.0,88.1,300,
2025-06-11,EQ-08,24.0,0.0,8243.0,184.8,400,
2025-08-06,EQ-06,24.0,0.0,6040.5,93.8,300,
2025-04-24,EQ-07,24.0,0.0,7568.9,81.0,350,
2025-03-13,EQ-03,24.0,0.0,8837.2,147.9,380,
2025-10-18,EQ-03,24.0,0.0,8170.2,62.0,380,
2025-10-06,EQ-02,24.0,0.0,8470.5,90.7,430,
2025-07-31,EQ-07,24.0,0.0,7948.2,159.7,350,
2025-10-06,EQ-09,24.0,0.0,5424.6,59.0,260,
2025-04-13,EQ-03,24.0,0.0,8429.3,85.1,380,
2025-05-20,EQ-06,2.73,0.0,542.8,22.4,300,3.0
2025-12-09,EQ-07,24.0,0.0,7966.7,141.3,350,
2025-06-22,EQ-07,24.0,0.0,8316.0,199.6,350,
2025-10-13,EQ-08,24.0,0.0,8522.5,183.4,400,
2025-05-18,EQ-04,5.66,0.0,2404.0,36.0,460,1.0
